our_id,title,book_title,type,journal,issn,publisher,book_publisher,public_url,doi,year,doi_duplicate,title_duplicate,doi_transformed,already_downloaded,journal_ok
C1D5F1B9604DB6C0471CDA3E6471E69B0F766DE2,Ways of understanding of religious delusions associated with a change of identity on the example of identification with Jesus Christ.,,ARTICLE,Psychiatria Polska,0033-2674,,,http://psychiatriapolska.pl/uploads/images/PP_1_2018/ENGver69Dyga_PsychiatrPol2018v52i1.pdf,10.12740/pp/64378,2018,TRUE,TRUE,10-12740_pp_64378,FALSE,0
C1D5F1B9604DB6C0471CDA3E6471E69B0F766DE2,"The Biomedical Model in Psychopathology. A Critical Historical Outline, Contemporary Context and Ethical Problems",,ARTICLE,Diametros,1733-5566,,,https://publons.com/publon/47775826/,10.33392/DIAM.1260,2020,FALSE,TRUE,10-33392_DIAM-1260,FALSE,0
C1D5F1B9604DB6C0471CDA3E6471E69B0F766DE2,Qualitative Methods in Pain Research: Adequacy of the McGill Pain Questionnaire,"Pain: Management, Expression, Interpretation",CHAPTER,,,,,https://brill.com/view/book/edcoll/9781848880801/BP000007.xml,10.1163/9781848880801_007,2020,FALSE,FALSE,10-1163_9781848880801_007,FALSE,0
C1D5F1B9604DB6C0471CDA3E6471E69B0F766DE2,Paradoks Wundta. Szkic o filozofii i psychologii twórcy pierwszego laboratorium psychologii eksperymentalnej,Filozofia kultury: XIX wiek,CHAPTER,,,,,http://dx.doi.org/10.12797/788381382120.20,10.12797/788381382120.20,2020,FALSE,FALSE,10-12797_788381382120-20,FALSE,0
C1D5F1B9604DB6C0471CDA3E6471E69B0F766DE2,Boundaries of Stigma. Anti-Stigma Campaigns as Social Control and a Source of Self-Stigma,,ARTICLE,Avant,2082-7598,,,http://avant.edu.pl/wp-content/uploads/R-Stupak-Boundaries-of-Stigma.pdf,,2021,FALSE,TRUE,,FALSE,0
C1D5F1B9604DB6C0471CDA3E6471E69B0F766DE2,Przez kwasową psychiatrię do kwasowego komunizmu. Renesans psychodeliczny w psychiatrii jako szansa na zmianę paradygmatu,,ARTICLE,Praktyka Teoretyczna,2081-8130,,,https://pressto.amu.edu.pl/index.php/prt/article/download/30977/27394,10.14746/prt.2021.2.6,2021,TRUE,TRUE,10-14746_prt-2021-2-6,FALSE,0
C1D5F1B9604DB6C0471CDA3E6471E69B0F766DE2,From mental health industry to humane care : suggestions for an alternative systemic approach to distress,,ARTICLE,International Journal of Environmental Research and Public Health,1660-4601,,,https://ruj.uj.edu.pl/xmlui/handle/item/274651,10.3390/ijerph18126625,2021,TRUE,FALSE,10-3390_ijerph18126625,FALSE,0
833DDB317F717B76EA820BED61AC1A924E07C1C8,Retrospektywnie spostrzegane postawy rodzicielskie a potrzeba poznania u osób z wysokimi osiągnięciami akademickimi,,ARTICLE,Psychologia Wychowawcza,0033-2860,,,https://e-psychologiawychowawcza.pl/resources/html/articlesList?issueId=13814,,2021,FALSE,FALSE,,FALSE,0
833DDB317F717B76EA820BED61AC1A924E07C1C8,Mediacyjna rola inteligencji emocjonalnej w związkach temperamentu z potrzebą poznania u osób z wysokimi osiągnięciami akademickimi,,ARTICLE,POLSKIE FORUM PSYCHOLOGICZNE,1642-1043,,,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwjj1LGxnYv0AhVtw4sKHV-qCgcQFnoECAIQAQ&url=https%3A%2F%2Fpfp.ukw.edu.pl%2Farchive%2Farticle%2F480%2Fzmuda_sekowski_mediacyjna_rola_inteligencji-emocjonalnej%2Farticle.pdf&usg=AOvVaw0sh_8zNbLYcRFmdpqTltC9,,2021,FALSE,FALSE,,FALSE,0
26105A98CA3A4C73E6840A7FE57AA0D6389441F6,"When is happy also prosocial? The relationship between happiness and social orientation depends on trust, agency and communion",,ARTICLE,Current Issues in Personality Psychology,2353-4192,,,"https://www.termedia.pl/When-is-happy-also-prosocial-The-relationship-between-happiness-and-social-orientation-depends-on-trust-agency-and-communion,75,42610,0,1.html",10.5114/cipp.2020.101494,2020,FALSE,FALSE,10-5114_cipp-2020-101494,TRUE,1
FB0AB30347B10AB1171460C37B8D5EF18EF836A5,Embodiment and Emotional Memory in First vs. Second Language,,ARTICLE,Frontiers in Psychology,1664-1078,,,http://journal.frontiersin.org/article/10.3389/fpsyg.2017.00394,10.3389/fpsyg.2017.00394,2017,TRUE,TRUE,10-3389_fpsyg-2017-00394,FALSE,0
FB0AB30347B10AB1171460C37B8D5EF18EF836A5,Influence of Suboptimally and Optimally Presented Affective Pictures and Words on Consumption-Related Behavior,,ARTICLE,Frontiers in Psychology,1664-1078,,,https://www.frontiersin.org/articles/10.3389/fpsyg.2017.02261/full,10.3389/fpsyg.2017.02261,2018,TRUE,TRUE,10-3389_fpsyg-2017-02261,FALSE,0
FB0AB30347B10AB1171460C37B8D5EF18EF836A5,Category structure determines the relative attractiveness of global versus local averages,,ARTICLE,"Journal of Experimental Psychology: Learning, Memory, and Cognition",0278-7393,,,https://content.apa.org/record/2017-42061-001,10.1037/xlm0000446,2018,TRUE,TRUE,10-1037_xlm0000446,FALSE,0
FB0AB30347B10AB1171460C37B8D5EF18EF836A5,"Are you smiling, or have I seen you before? Familiarity makes faces look happier",,ARTICLE,Psychological Science,0956-7976,,,https://journals.sagepub.com/doi/pdf/10.1177/0956797617702003,10.1177/0956797617702003,2017,TRUE,TRUE,10-1177_0956797617702003,FALSE,0
FB0AB30347B10AB1171460C37B8D5EF18EF836A5,Is that a human? Categorization (dis)fluency drives evaluations of agents ambiguous on human-likeness,,ARTICLE,Journal of Experimental Psychology: Human Perception and Performance,0096-1523,,,https://doi.apa.org/doiLanding?doi=10.1037%2Fxhp0000304,10.1037/XHP0000304,2017,FALSE,TRUE,10-1037_XHP0000304,FALSE,0
FB0AB30347B10AB1171460C37B8D5EF18EF836A5,Dynamic grounding of emotion concepts,,ARTICLE,Philosophical Transactions of the Royal Society B-Biological Sciences,0962-8436,,,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2017.0127,10.1098/rstb.2017.0127,2018,TRUE,TRUE,10-1098_rstb-2017-0127,FALSE,0
FB0AB30347B10AB1171460C37B8D5EF18EF836A5,Sensorimotor simulation and emotion processing: Impairing facial action increases semantic retrieval demands,,ARTICLE,Cognitive Affective & Behavioral Neuroscience,1530-7026,,,https://link.springer.com/article/10.3758/s13415-017-0503-2,10.3758/S13415-017-0503-2,2017,FALSE,TRUE,10-3758_S13415-017-0503-2,FALSE,0
FB0AB30347B10AB1171460C37B8D5EF18EF836A5,The ugliness-in-averageness effect: Tempering the warm glow of familiarity,,ARTICLE,Journal of Personality and Social Psychology,0022-3514,,,https://psycnet.apa.org/record/2017-14886-001,10.1037/pspa0000083,2017,TRUE,FALSE,10-1037_pspa0000083,FALSE,0
FB0AB30347B10AB1171460C37B8D5EF18EF836A5,"Behind the robot’s smiles and frowns: In social context, people do not mirror android’s expressions but react to their informational value",,ARTICLE,Frontiers in Neurorobotics,1662-5218,,,https://www.frontiersin.org/articles/10.3389/fnbot.2018.00014/full,10.3389/fnbot.2018.00014,2018,TRUE,TRUE,10-3389_fnbot-2018-00014,FALSE,0
FB0AB30347B10AB1171460C37B8D5EF18EF836A5,Mixed matters: fluency impacts trust ratings when faces range on valence but not on motivational implications,,ARTICLE,Cognition and Emotion,0269-9931,,,,10.1080/02699931.2017.1386622,2018,TRUE,TRUE,10-1080_02699931-2017-1386622,FALSE,0
FB0AB30347B10AB1171460C37B8D5EF18EF836A5,Learning to deceive has cognitive benefits,,ARTICLE,Journal of Experimental Child Psychology,0022-0965,,,https://www.sciencedirect.com/science/article/pii/S0022096518303564?via%3Dihub,10.1016/j.jecp.2018.07.008,2018,TRUE,TRUE,10-1016_j-jecp-2018-07-008,FALSE,0
FB0AB30347B10AB1171460C37B8D5EF18EF836A5,From likely to likable: The role of statistical typicality in human social assessment of faces,,ARTICLE,Proceedings of the National Academy of Sciences of the United States of America,0027-8424,,,https://www.pnas.org/content/117/47/29371,10.1073/PNAS.1912343117,2020,FALSE,TRUE,10-1073_PNAS-1912343117,FALSE,0
FB0AB30347B10AB1171460C37B8D5EF18EF836A5,Smile (but only deliberately) though your heart is aching: Loneliness is associated with impaired spontaneous smile mimicry,,ARTICLE,Social Neuroscience,1747-0919,,,https://www.researchgate.net/publication/350022165_Smile_but_only_deliberately_though_your_heart_is_aching_Loneliness_is_associated_with_impaired_spontaneous_smile_mimicry_Smile_but_only_deliberately_though_your_heart_is_aching_Loneliness_is_associate,10.1080/17470919.2020.1809516,2021,TRUE,TRUE,10-1080_17470919-2020-1809516,FALSE,0
FB0AB30347B10AB1171460C37B8D5EF18EF836A5,Stressed connections: cortisol levels following acute psychosocial stress disrupt affiliative mimicry in humans,,ARTICLE,Proceedings of the Royal Society B: Biological Sciences,0962-8452,,,https://royalsocietypublishing.org/doi/10.1098/rspb.2019.2941,10.1098/RSPB.2019.2941,2020,FALSE,TRUE,10-1098_RSPB-2019-2941,FALSE,0
FB0AB30347B10AB1171460C37B8D5EF18EF836A5,The neuroethology of spontaneous mimicry and emotional contagion in human and non-human animals,,ARTICLE,Neuroscience and Biobehavioral Reviews,0149-7634,,,https://www.sciencedirect.com/science/article/abs/pii/S0149763419303859?dgcid=api_sd_search-api-endpoint,10.1016/J.NEUBIOREV.2020.01.020,2020,FALSE,TRUE,10-1016_J-NEUBIOREV-2020-01-020,FALSE,0
FB0AB30347B10AB1171460C37B8D5EF18EF836A5,Dissociable effects of averted “gaze” on the priming of bodily representations and motor actions,,ARTICLE,Acta Psychologica,0001-6918,,,,10.1016/J.ACTPSY.2020.103225,2021,FALSE,TRUE,10-1016_J-ACTPSY-2020-103225,FALSE,0
FB0AB30347B10AB1171460C37B8D5EF18EF836A5,"The Architecture of Prototype Preferences: Typicality, Fluency, and Valence",,ARTICLE,Journal of Experimental Psychology: General,0096-3445,,,https://pages.ucsd.edu/~pwinkielman/Vogel%20et%20al.%20Architecture%20of%20PPE%20JEPGEN%20-2020.pdf,10.1037/XGE0000798,2021,FALSE,TRUE,10-1037_XGE0000798,FALSE,0
45F5E38F51D0C4C451B5226563487A1C685385E4,Adverse childhood experiences in women with externalisation and internalisation disorders,,ARTICLE,Current Issues in Personality Psychology,2353-4192,,,"https://www.termedia.pl/Adverse-childhood-experiences-in-women-with-externalisation-and-internalisation-disorders,75,40882,0,1.html",10.5114/cipp.2020.96087,2020,FALSE,FALSE,10-5114_cipp-2020-96087,TRUE,1
5E3E5688EBBBEBA616F73995092B16ACD0A1CBE2,SER-PD - Polish adaptation of the My Emotions Scale for the assessment of parents’ emotional reactions to child’s crying,,ARTICLE,Current Issues in Personality Psychology,2353-4192,,,https://czasopisma.bg.ug.edu.pl/index.php/CIiPP/article/view/4757/4141,10.5114/cipp.2018.76188,2019,FALSE,FALSE,10-5114_cipp-2018-76188,TRUE,1
C4F1DAA95681E66B5F766A483297897AD25166DC,"When is happy also prosocial? The relationship between happiness and social orientation depends on trust, agency and communion",,ARTICLE,Current Issues in Personality Psychology,2353-4192,,,"https://www.termedia.pl/When-is-happy-also-prosocial-The-relationship-between-happiness-and-social-orientation-depends-on-trust-agency-and-communion,75,42610,0,1.html",10.5114/cipp.2020.101494,2020,FALSE,FALSE,10-5114_cipp-2020-101494,TRUE,1
FB0AB30347B10AB1171460C37B8D5EF18EF836A5,Interoception and Social Connection,,ARTICLE,Frontiers in Psychology,1664-1078,,,https://www.frontiersin.org/articles/10.3389/fpsyg.2019.02589/full,10.3389/FPSYG.2019.02589,2019,FALSE,TRUE,10-3389_FPSYG-2019-02589,FALSE,0
6B75FFF5E53E66CB0BD1C1155430C535E2FBD0B5,Validation of EEG as an advertising research method: relation between EEG reaction toward advertising and attitude toward advertised issue (related to political and ideological beliefs),,ARTICLE,,,,,,,2017,FALSE,FALSE,,FALSE,0
6B75FFF5E53E66CB0BD1C1155430C535E2FBD0B5,Patterns of brain and cardiovascular activation while solving rule-discovery and rule-application numeric tasks,,ARTICLE,International Journal of Psychophysiology,0167-8760,,,https://reader.elsevier.com/reader/sd/pii/S0167876016308297?token=7FD3B4F470ECBD511B2C481DC53D46B50692D5A546FFFDB9907F0C7452F350899943E52674032EBA55675AE6D7782079&originRegion=eu-west-1&originCreation=20211027115408,,2017,FALSE,TRUE,,FALSE,0
F2F87BD11FFC14CA8462A6AB32DBC674051E0DC1,Restoring the body: changes in body self in the course of a focusing and arts-based therapy program for female interpersonal trauma survivors,,ARTICLE,Current Issues in Personality Psychology,2353-4192,,,https://www.termedia.pl/doi_ft/10.5114/cipp.2019.92958,10.5114/cipp.2019.92958,2019,FALSE,FALSE,10-5114_cipp-2019-92958,TRUE,1
6B75FFF5E53E66CB0BD1C1155430C535E2FBD0B5,Patterns of brain and cardiovascular activation while solving rule-discovery and rule-application numeric tasks,,ARTICLE,International Journal of Psychophysiology,0167-8760,,,https://www.sciencedirect.com/science/article/abs/pii/S0167876016308297?via%3Dihub,10.1016/j.ijpsycho.2017.04.006.,2017,TRUE,TRUE,10-1016_j-ijpsycho-2017-04-006-,FALSE,0
6B75FFF5E53E66CB0BD1C1155430C535E2FBD0B5,Neural Signatures of Rational and Heuristic Choice Strategies: A Single Trial ERP Analysis,,ARTICLE,Frontiers in Human Neuroscience,1662-5161,,,https://www.frontiersin.org/articles/10.3389/fnhum.2017.00401/full,10.3389/fnhum.2017.00401,2017,TRUE,TRUE,10-3389_fnhum-2017-00401,FALSE,0
6B75FFF5E53E66CB0BD1C1155430C535E2FBD0B5,Patterns of brain and cardiovascular activation while solving rule-discovery and rule-application numeric tasks,,ARTICLE,International Journal of Psychophysiology,0167-8760,,,,10.1016/j.ijpsycho.2017.04.006,2017,TRUE,TRUE,10-1016_j-ijpsycho-2017-04-006,FALSE,0
6B75FFF5E53E66CB0BD1C1155430C535E2FBD0B5,On the essentialism of places : between conservative and progressive meanings.,,ARTICLE,Journal of Environmental Psychology,0272-4944,,,https://www.sciencedirect.com/science/article/pii/S027249441930221X?via%3Dihub,10.1016/j.jenvp.2019.101318,2019,TRUE,FALSE,10-1016_j-jenvp-2019-101318,FALSE,0
6B75FFF5E53E66CB0BD1C1155430C535E2FBD0B5,Attitudes towards places associated with communism: The role of place attachment and interest in place history,,ARTICLE,SOCIAL PSYCHOLOGICAL BULLETIN (PSYCHOLOGIA SPOLECZNA),1896-1800,,,https://spb.psychopen.eu/index.php/spb/article/view/2521,10.32872/spb.v14i2.33906,2019,TRUE,FALSE,10-32872_spb-v14i2-33906,FALSE,0
6B75FFF5E53E66CB0BD1C1155430C535E2FBD0B5,Catch them all and increase your place attachment! The role of location-based augmented reality games in changing people - place relations,,ARTICLE,COMPUTERS IN HUMAN BEHAVIOR,0747-5632,,,https://www.sciencedirect.com/science/article/pii/S0747563217303771,10.1016/j.chb.2017.06.008,2017,TRUE,TRUE,10-1016_j-chb-2017-06-008,FALSE,0
6B75FFF5E53E66CB0BD1C1155430C535E2FBD0B5,A cognitively-gated place? The role of need for closure in a biased perception of the place's past.,,ARTICLE,CURRENT PSYCHOLOGY,1046-1310,,,https://doi.org/10.1007/s12144-019-00310-0,10.1007/s12144-019-00310-0,2021,TRUE,FALSE,10-1007_s12144-019-00310-0,FALSE,0
6B75FFF5E53E66CB0BD1C1155430C535E2FBD0B5,"The acceptance of Covid-19 tracking technologies: The role of perceived threat, lack of control, and ideological beliefs",,ARTICLE,PLoS One,1932-6203,,,https://dx.plos.org/10.1371/journal.pone.0238973,10.1371/journal.pone.0238973,2020,TRUE,TRUE,10-1371_journal-pone-0238973,FALSE,0
6B75FFF5E53E66CB0BD1C1155430C535E2FBD0B5,The way we perceive a place implies who can live there : essentialisation of place and attitudes towards diversity.,,ARTICLE,Journal of Environmental Psychology,0272-4944,,,https://www.sciencedirect.com/science/article/abs/pii/S0272494421000530?via%3Dihub,10.1016/j.jenvp.2021.101600,2021,TRUE,FALSE,10-1016_j-jenvp-2021-101600,FALSE,0
6B75FFF5E53E66CB0BD1C1155430C535E2FBD0B5,Generalized anxiety and depressive symptoms in various age groups during the COVID-19 lockdown in Poland. Specific predictors and differences in symptoms severity,,ARTICLE,Comprehensive Psychiatry,0010-440X,,,https://www.sciencedirect.com/science/article/pii/S0010440X2030064X?via%3Dihub,10.1016/j.comppsych.2020.152222,2021,TRUE,TRUE,10-1016_j-comppsych-2020-152222,FALSE,0
6B75FFF5E53E66CB0BD1C1155430C535E2FBD0B5,Dynamic relationships between different types of conspiracy theories about COVID-19 and protective behaviour: A four-wave panel study in Poland,,ARTICLE,SOCIAL SCIENCE & MEDICINE,0277-9536,,,https://www.sciencedirect.com/science/article/pii/S0277953621003609?via%3Dihub,10.1016/j.socscimed.2021.114028,2021,TRUE,TRUE,10-1016_j-socscimed-2021-114028,FALSE,0
6B75FFF5E53E66CB0BD1C1155430C535E2FBD0B5,Prosociality and endorsement of liberty: Communal and individual predictors of attitudes towards surveillance technologies,,ARTICLE,Computers in Human Behavior,0747-5632,,,https://www.sciencedirect.com/science/article/pii/S0747563221002612?via%3Dihub,10.1016/j.chb.2021.106938,2021,TRUE,TRUE,10-1016_j-chb-2021-106938,FALSE,0
E88581AF695F69C582A1C3C5BAF338B76C5363C8,"Psychological flexibility, temperament, and perceived stress",,ARTICLE,Current Issues in Personality Psychology,2353-4192,,,,10.5114/CIPP.2021.108685,2021,FALSE,FALSE,10-5114_CIPP-2021-108685,TRUE,1
6B75FFF5E53E66CB0BD1C1155430C535E2FBD0B5,Intrinsic Value and Perceived Essentialism of Culture Heritage Sites as Tools for Planning Interventions,,ARTICLE,Sustainability,2071-1050,,,https://www.mdpi.com/2071-1050/13/9/5078/pdf,10.3390/su13095078,2021,TRUE,TRUE,10-3390_su13095078,FALSE,0
6B75FFF5E53E66CB0BD1C1155430C535E2FBD0B5,Content matters. Different predictors and social consequences of general and government-related conspiracy theories on COVID-19,,ARTICLE,Personality and Individual Differences,0191-8869,,,https://www.sciencedirect.com/science/article/abs/pii/S0191886920304797?via%3Dihub,10.1016/j.paid.2020.110289,2021,TRUE,TRUE,10-1016_j-paid-2020-110289,FALSE,0
6B75FFF5E53E66CB0BD1C1155430C535E2FBD0B5,Place attachment and acceptance of smart city technologies,,ARTICLE,,,,,http://dx.doi.org/10.24251/hicss.2021.305,10.24251/HICSS.2021.305,2021,FALSE,FALSE,10-24251_HICSS-2021-305,FALSE,0
B44294524DDE32982087A7B664C0C9376BBFFF2F,Development of zoophilic interests and behaviors in the example of an adolescent male,,ARTICLE,Current Issues in Personality Psychology,2353-4192,,,,10.5114/cipp.2020.101188,2021,FALSE,FALSE,10-5114_cipp-2020-101188,TRUE,1
2DDC600C1DD35A0D14BE4D33E73404622722FDD3,(Od)cienie seksualności w ujęciu psychologicznym,,EDITED_BOOK,,,,Akademia Pedagogiki Specjalnej im. Marii Grzegorzewskiej w Warszawie,http://www.aps.edu.pl/uczelnia/wydawnictwo/nowo%C5%9Bci/filip-rola-red-od-cienie-seksualno%C5%9Bci-w-uj%C4%99ciu-psychologicznym/,,2020,FALSE,FALSE,,FALSE,0
2DDC600C1DD35A0D14BE4D33E73404622722FDD3,"Zagubiona spójność umysłu, emocji i ciała",Jego wysokość dziecko,CHAPTER,,,,,http://katalog.nukat.edu.pl/lib/item?id=chamo:5003186&fromLocationLink=false&theme=nukat,,2020,FALSE,FALSE,,FALSE,0
2DDC600C1DD35A0D14BE4D33E73404622722FDD3,Przeżywanie swojej seksualności przez kobiety chorujące na schizofrenię korzystające z oferty terapeutycznej psychiatrii środowiskowej,,ARTICLE,Seksuologia Polska,1731-6677,,,https://journals.viamedica.pl/seksuologia_polska/article/view/65445,,2019,FALSE,FALSE,,FALSE,0
C59CBE73C5F768F9524E770984E40074FE2CD7F6,Kwestionariusz Uzależnienia od Pracy (WCS): analiza trafności i rzetelności,,ARTICLE,Przegląd Psychologiczny,0048-5675,,,https://www.kul.pl/files/714/3.62.2019_art.3.pdf,,2019,FALSE,TRUE,,FALSE,0
C59CBE73C5F768F9524E770984E40074FE2CD7F6,The Oxford handbook of human motivation. Second edition,The Oxford handbook of human motivation. Second edition,CHAPTER,,,,,http://bw.swps.edu.pl/info/article/SWPS3a9aed0f41284091bf292768040587c6/,,2019,FALSE,FALSE,,FALSE,0
C59CBE73C5F768F9524E770984E40074FE2CD7F6,The Work Craving Scale (WCS): A Validity and Reliability Analysis,,ARTICLE,Przegląd Psychologiczny,0048-5675,,,https://www.kul.pl/files/714/3.62.2019_art.3.eng.pdf,,2019,FALSE,TRUE,,FALSE,0
C59CBE73C5F768F9524E770984E40074FE2CD7F6,"Does it pay to break male gender stereotypes in advertising? A comparison of advertisement effectiveness between the United Kingdom, Poland and South Africa",,ARTICLE,Journal of Gender Studies,0958-9236,,,,10.1080/09589236.2016.1234369,2018,TRUE,TRUE,10-1080_09589236-2016-1234369,FALSE,0
C59CBE73C5F768F9524E770984E40074FE2CD7F6,Kwestionariusz Uzależnienia od Pracy (WCS): analiza trafności i rzetelności,,ARTICLE,Przegląd Psychologiczny (The Review of Psychology. Official Journal of the Polish Psychological Association),0048-5675,,,https://www.kul.pl/files/714/3.62.2019_art.3.pdf,,2019,FALSE,TRUE,,FALSE,0
C59CBE73C5F768F9524E770984E40074FE2CD7F6,A Multilab Replication of the Ego Depletion Effect,,ARTICLE,Social Psychological and Personality Science,1948-5506,,,https://journals.sagepub.com/doi/10.1177/1948550619887702,10.1177/1948550619887702,2021,TRUE,TRUE,10-1177_1948550619887702,FALSE,0
E77D2860DC6F188C6FD256160BF7FB6299E9B305,Adverse childhood experiences in women with externalisation and internalisation disorders,,ARTICLE,Current Issues in Personality Psychology,2353-4192,,,"https://www.termedia.pl/Adverse-childhood-experiences-in-women-with-externalisation-and-internalisation-disorders,75,40882,0,1.html",10.5114/cipp.2020.96087,2020,FALSE,FALSE,10-5114_cipp-2020-96087,TRUE,1
C59CBE73C5F768F9524E770984E40074FE2CD7F6,Insensitive Players? A Relationship Between Violent Video Game Exposure and Recognition of Negative Emotions,,ARTICLE,Frontiers in Psychology,1664-1078,,,https://www.frontiersin.org/articles/10.3389/fpsyg.2021.651759/full,10.3389/FPSYG.2021.651759,2021,FALSE,TRUE,10-3389_FPSYG-2021-651759,FALSE,0
C59CBE73C5F768F9524E770984E40074FE2CD7F6,Delay of Gratification,The Wiley Encyclopedia of Personality and Individual Differences. T. 1. Models and Theories,CHAPTER,,,,,,10.1002/9781119547143.CH27,2020,FALSE,FALSE,10-1002_9781119547143-CH27,TRUE,0
C59CBE73C5F768F9524E770984E40074FE2CD7F6,Ego Depletion. Theory and evidence,The Oxford handbook of human motivation. Second edition,CHAPTER,,,,,https://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780190666453.001.0001/oxfordhb-9780190666453-e-7?rskey=vxt167&result=1,10.1093/OXFORDHB/9780190666453.013.7,2019,FALSE,FALSE,10-1093_OXFORDHB_9780190666453-013-7,FALSE,0
FF14EB77EE13F887B265A334BE900DDB92D0FAF6,"Teachers of socially maladjusted children
and youth. Occupational burnout – sense
of self-efficacy – teachers’ life optimism.
A comparative study",,ARTICLE,Current Issues in Personality Psychology,2353-4192,,,https://www.termedia.pl/doi_ft/10.5114/cipp.2021.110855,10.5114/cipp.2021.110855,2021,FALSE,FALSE,10-5114_cipp-2021-110855,TRUE,1
41D21444435FE795B297AB40267646B44222C468,Mental toughness in sport questionnaire - MTSQ,,ARTICLE,Current Issues in Personality Psychology,2353-4192,,,https://www.termedia.pl/Journal/-75/pdf-31279-10?filename=Mental%20toughness%20in%20sport.pdf,10.5114/cipp.2018.72199,2018,FALSE,FALSE,10-5114_cipp-2018-72199,TRUE,1
2FAB105CC3D1FCFAF8DF40073AB0C5836C2D8FD9,Verbal fluency in research conducted with PET technique under conditions of extended cognitive activation with the use of 18F-fluorodeoxyglucose (FDG) tracer,,ARTICLE,Psychiatria Polska,0033-2674,,,http://dx.doi.org/10.12740/PP/OnlineFirst/62394,10.12740/pp/onlinefirst/62394,2017,TRUE,FALSE,10-12740_pp_onlinefirst_62394,FALSE,0
4025352E0D84FD361A11F160F576EF286CC4F8DA,Dobrostan psychofizyczny wśród doktorantów,,ARTICLE,Psychiatria Polska,0033-2674,,,,10.12740/pp/onlinefirst/114121,2021,TRUE,TRUE,10-12740_pp_onlinefirst_114121,FALSE,0
4025352E0D84FD361A11F160F576EF286CC4F8DA,Hardiness as a mediator of health,The Book of articles National Scientific Conference for PhD Students: II edition,CHAPTER,,,,,https://repozytorium.bg.ug.edu.pl/info/article/UOGea8838b29c1b4f34a41e9444593f7a6f/,,2019,FALSE,FALSE,,FALSE,0
4025352E0D84FD361A11F160F576EF286CC4F8DA,The dynamics of becoming a mother during pregnancy and after childbirth,,ARTICLE,International Journal of Environmental Research and Public Health,1661-7827,,,,10.3390/ijerph17010057,2020,TRUE,TRUE,10-3390_ijerph17010057,FALSE,0
4025352E0D84FD361A11F160F576EF286CC4F8DA,"Program opieki psychologiczno-laktacyjnej ""Macierzyństwo krok po kroku"" jako przykład profilaktyki, diagnostyki i leczenia depresji w okresie okołoporodowym",,ARTICLE,Psychiatria Polska,0033-2674,,,https://doi.org/10.12740/PP/105494,10.12740/PP/105494,2020,FALSE,FALSE,10-12740_PP_105494,FALSE,0
8C075EE935444988F2CE2165096BA8273CD6D41C,Uczucia i emocje wkontekstach edukacyjnych i artystycznych,,BOOK,,,,,,,2017,FALSE,FALSE,,FALSE,0
8C075EE935444988F2CE2165096BA8273CD6D41C,Psychology of Art and Creativity  vol. 3,,BOOK,,,,Wydawnictwo Aureus,,,2017,FALSE,FALSE,,FALSE,0
8C075EE935444988F2CE2165096BA8273CD6D41C,"Twórczość i edukacja twórcza – konteksty wychowawcze, poznawcze i artystyczne",,EDITED_BOOK,,,,,,,2018,FALSE,FALSE,,FALSE,0
8C075EE935444988F2CE2165096BA8273CD6D41C,"Twórczość i edukacja twórcza : konteksty wychowawcze, poznawcze i artystyczne",,EDITED_BOOK,,,,Aureus,http://katalog.nukat.edu.pl/lib/item?id=chamo:4459853&fromLocationLink=false&theme=nukat,,2018,FALSE,FALSE,,FALSE,0
8C075EE935444988F2CE2165096BA8273CD6D41C,Forms of financing the cultural sector in Poland against the background of solutions from selected European countries,,ARTICLE,Zeszyty Naukowe Wyzszej Szkoly Finansów i Prawa w Bielsku-Bialej,2543-9103,,,http://yadda.icm.edu.pl/yadda/element/bwmeta1.element.desklight-74b997cf-1bf4-4512-a00f-7c2b5650c90b,10.5604/01.3001.0013.0386,2018,FALSE,FALSE,10-5604_01-3001-0013-0386,FALSE,0
8C075EE935444988F2CE2165096BA8273CD6D41C,Badania narracyjne w naukach społecznych – perspektywa psychologii i pedagogiki muzycznej,Sbornik z 34. roćniku mezinarodni muzikologicke konference Janackiana,CHAPTER,,,,,,,2019,FALSE,FALSE,,FALSE,0
4F8ABD73994A0AA5B8D75E6D9F8CCEB78C9A2173,"Thinking too much about the novel coronavirus. The link between persistent thinking about COVID-19, SARS-CoV-2 anxiety and trauma effects",,ARTICLE,Current Issues in Personality Psychology,2353-4192,,,https://www.termedia.pl/doi_ft/10.5114/cipp.2020.100094,10.5114/cipp.2020.100094,2020,FALSE,FALSE,10-5114_cipp-2020-100094,TRUE,1
8C075EE935444988F2CE2165096BA8273CD6D41C,Culture and its Creators – Challenges and Financial Issues,,ARTICLE,Zeszyty Naukowe Wyższej Szkoły Finansów i Prawa w Bielsku-Białej,2084-1809,,,http://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.desklight-2d4407f8-510d-4b96-a67e-07e3e909dcec,10.5604/01.3001.0012.4272,2018,FALSE,FALSE,10-5604_01-3001-0012-4272,FALSE,0
