,name,orcid,link,title,date,journal
122,Dagna Joanna Kocur,https://orcid.org/0000-0003-0861-4579,https://doi.org/10.14691/cppj.25.1.79,Polska wersja Skali AMORE służącej do badania motywacji seksualnych,2019,Czasopismo Psychologiczne
123,Dagna Joanna Kocur,https://orcid.org/0000-0003-0861-4579,https://doi.org/10.24425/ppb.2019.131005,Possession and Subordination to Power in Professional Relations vs Power in Close Sexual Relations,2019,Polish Psychological Bulletin
124,Dagna Joanna Kocur,https://orcid.org/0000-0003-0861-4579,https://doi.org/10.12740/pp/80146,Sense and need for power in schizophrenic patients,2019,Psychiatria Polska
125,Dagna Joanna Kocur,https://orcid.org/0000-0003-0861-4579,empty,Wpływ filmu 50 twarzy Greya na postawy wobec praktyk BDSM oraz zachowania seksualne,2019,Seksuologia Polska
126,Dagna Joanna Kocur,https://orcid.org/0000-0003-0861-4579,empty,Sexual life in patients with selected neurotic disorders ; Życie seksualne pacjentów cierpiących na wybrane zaburzenia nerwicowe,2017,
127,Dagna Joanna Kocur,https://orcid.org/0000-0003-0861-4579,empty,"Sexual life in patients with selected neurotic disorders,Zycie seksualne pacjentow cierpiacych na wybrane zaburzenia nerwicowe",2017,Seksuologia Polska
128,Dagna Joanna Kocur,https://orcid.org/0000-0003-0861-4579,https://doi.org/10.15804/tner.2017.48.2.21,"The need for power and influence, sense of power and directiveness among teachers",2017,New Educational Review
129,Dagna Joanna Kocur,https://orcid.org/0000-0003-0861-4579,https://doi.org/10.5114/cipp.2018.72200,"The need for power, need for influence, sense of power, and directiveness in female and male superiors and subordinates",2017,
130,Monika Kornaszewska-Polak,https://orcid.org/0000-0003-1421-1418,https://doi.org/10.25167/ff/3979,Balancing between professional and private life,2021,Family Forum
131,Monika Kornaszewska-Polak,https://orcid.org/0000-0003-1421-1418,https://doi.org/10.34766/fetr.v46i2.839,The crisis of dialogue and relationship in marriage in the perspective of the attachment theory,2021,Kwartalnik Naukowy Fides et Ratio
132,Monika Kornaszewska-Polak,https://orcid.org/0000-0003-1421-1418,https://doi.org/10.15557/pipk.2019.0017,Jakość przywiązania u osób dorosłych ze zdiagnozowanym płodowym zespołem alkoholowym.,2019,Psychiatria i Psychologia Kliniczna
133,Monika Kornaszewska-Polak,https://orcid.org/0000-0003-1421-1418,https://doi.org/10.5114/ain.2019.90999,Współuzależnienie matek a wzorce przywiązania i relacje romantyczne ich córek - dorosłych dzieci alkoholików: badanie eksploracyjne,2019,Alkoholizm i Narkomania
134,Barbara Kożusznik,https://orcid.org/0000-0002-0574-8742,empty,The relationship between coping strategies and sleep problems,2021,Annals of Behavioral Medicine
135,Barbara Kożusznik,https://orcid.org/0000-0002-0574-8742,empty,Upokorzenie w pracy: koncepcje teoretyczne oraz znaczenie dla zdrowia pracowników i funkcjonowania organizacji,2021,Medycyna Pracy
136,Barbara Kożusznik,https://orcid.org/0000-0002-0574-8742,empty,Stress in manual and autonomous modes of collaboration with a cobot,2020,Computer in Human Behaviors
137,Barbara Kożusznik,https://orcid.org/0000-0002-0574-8742,empty,"Tactics of influence and deinfluentization, personality and the personal sense of power among Polish managers",2020,Roczniki Psychologiczne
138,Barbara Kożusznik,https://orcid.org/0000-0002-0574-8742,empty,Ocena pracowników jako kluczowy proces w polityce kadrowej uczelni,2019,Gaz. Uniw. (Katowice)
139,Barbara Kożusznik,https://orcid.org/0000-0002-0574-8742,https://doi.org/10.1108/bjm-01-2017-0023,Development and validation of the team influence relations scale (TIReS): Beyond the measurement of individual influence in teams,2018,Balt. J. Manag
140,Barbara Kożusznik,https://orcid.org/0000-0002-0574-8742,empty,System mediacji jako przykład współpracy na rzecz zapobiegania i rozwiązywania konfliktów wewnątrzorganizacyjnych,2017,Humanum
141,Anna Halina Latusek,https://orcid.org/0000-0002-7393-1231,https://doi.org/10.5114/cipp.2018.75647,"Love attitudes, psychological femininity and masculinity, Machiavellianism, narcissism, and emotional intelligence of rejectors in close relationships",2018,Current Issues in Personality Psychology
142,Marta Łukowska,https://orcid.org/0000-0002-0428-8190,https://doi.org/10.1038/s41598-021-90334-z,Evidence toward the potential absence of relationship between temporal and spatial heartbeats perception,2021-12,Scientific Reports
143,Marta Łukowska,https://orcid.org/0000-0002-0428-8190,https://doi.org/10.1038/s41598-018-19144-0,Error-related cardiac response as information for visibility judgements,2018-12,Scientific Reports
144,Marta Łukowska,https://orcid.org/0000-0002-0428-8190,https://doi.org/10.1177/1059712318771690,Guidelines for quantitative and qualitative studies of sensory substitution experience,2018-06,Adaptive Behavior
145,Marta Łukowska,https://orcid.org/0000-0002-0428-8190,https://doi.org/10.1016/j.jpain.2017.08.005,Rubber Hand Illusion Increases Pain Caused by Electric Stimuli,2018-01,The Journal of Pain
146,Marta Łukowska,https://orcid.org/0000-0002-0428-8190,https://doi.org/10.1016/j.cognition.2017.05.028,Unconscious integration of multisensory bodily inputs in the peripersonal space shapes bodily self-consciousness,2017-09,Cognition
147,Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.1016/j.paid.2020.110381,"Reinforcement sensitivity, approach and avoidance goals and relational aggression in romantic relationships",2021,Personality and Individual Differences
148,Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.1016/j.paid.2021.110895,The attitude toward the use of physical attractiveness – adonization – as an influence strategy among young women. The role of self-perceived attractiveness and contingencies of self-worth,2021,Personality and Individual Differences
149,Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.5114/cipp.2020.101952,Sacrifices of women and men in close relationships: The types and structure of sacrifices: The approach and avoidance motives for making sacrifices,2020,Current Issues in Personality Psychology
150,Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.24425/ppb.2019.131005,Possession and subordination to power in professional relations vs power in close sexual relations,2019,Polish Psychological Bulletin
151,Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,empty,"Report. The 2th Polish Conference on Femininity and Masculinity, and Close Interpresonal Relations: „ Women – Men – Close Relations: Now and Then"". University of Silesia in Katowice,18-19 October 2016.",2019,The Review of Psychology. Przegląd Psychologiczny.
152,Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.5114/cipp.2019.88276,"Shyness, self-presentation, adonization, and influence tactics in close relationships",2019,Current Issues in Personality Psychology
153,Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.32872/spb.v14i1.33507,Contingencies of Self-Worth and Global Self-Esteem Among College Women: The Role of Masculine and Feminine Traits Endorsement,2019-11-13,Social Psychological Bulletin
154,Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.13140/rg.2.2.21108.65922,"Gender, gender identity, cognitive abilities and mathematical performance",2018,
155,Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.5114/cipp.2018.75647,"Love attitudes, psychological femininity and masculinity, Machiavellianism, narcissism, and emotional intelligence of rejectors in close relationships",2018,Current Issues in Personality Psychology
156,Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.5114/cipp.2018.72200,"The need for power, need for influence, sense of power, and directiveness in female and male superiors and subordinates",2018,Current Issues in Personality Psychology
157,Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.5114/hpr.2017.62709,"Physical activity, evaluation of menopause, life satisfaction and influence tactics in marriage of perimenopausal women",2017,Health Psychology Report
158,Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,empty,"Report. The 1st Polish Conference on Femininity and Masculinity, and Close Interpresonal Relations: „ Women – Men – Romantic  Relationships”. University of Silesia in Katowice, 12-13th October 2016.",2017,The Review of Psychology. Przegląd Psychologiczny.
159,Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,empty,Questionnaire of Support in Marriage and Close Relationships. Kwestionariusz Wsparcia w Małżeństwie i Bliskich Związkach,2017-03,The Review of Psychology. Przegląd Psychologiczny.
160,Eugenia Mandal,https://orcid.org/0000-0003-1125-1756,https://doi.org/10.14656/pfp20170205,"Płeć psychologiczna, sprawczość i wspólnotowość, aktywność sportowa oraz taktyki wywierania wpływu w bliskich związkach kobiet w środkowym okresie dorosłości. Psychological gender, agency and community, sports activity and tactics influence in close relationships of women in the middle of adulthood.",2017-02,Polskie Forum Psychologiczne. Polish Psychological Forum.
161,Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.1007/s12144-021-02543-4,Exhausted due to the pandemic: Validation of Coronavirus Stress Measure and COVID-19 Burnout Scale in a Polish sample,2021-11-26,Current Psychology
162,Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.1016/j.paid.2021.110895,The attitude toward the use of physical attractiveness – adonization – as an influence strategy among young women. The role of self-perceived attractiveness and contingencies of self-worth,2021-09,Personality and Individual Differences
163,Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.1016/j.paid.2021.110646,Emotional awareness and relational aggression: The roles of anger and maladaptive anger regulation,2021-04,Personality and Individual Differences
164,Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.3390/rel12040240,Alterations in Religious Rituals Due to COVID-19 Could Be Related to Intragroup Negativity: A Case of Changes in Receiving Holy Communion in the Roman Catholic Community in Poland,2021-03-29,Religions
165,Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.1016/j.paid.2020.110381,"Reinforcement sensitivity, approach and avoidance goals and relational aggression in romantic relationships",2021-01,Personality and Individual Differences
166,Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.1016/j.paid.2020.110348,Trait emotional intelligence and emotional experiences during the COVID-19 pandemic outbreak in Poland: A daily diary study,2021-01,Personality and Individual Differences
167,Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.1177/1474704920961728,"I Can Wear a Beard, but you Should Shave…Preferences for Men’s Facial Hair From the Perspective of Both Sexes",2020-10-01,Evolutionary Psychology
168,Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.1016/j.paid.2019.109732,The affect balance and depressiveness as mediators between trait emotional intelligence and life satisfaction,2020-03,Personality and Individual Differences
169,Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.32872/spb.v14i1.33507,Contingencies of Self-Worth and Global Self-Esteem Among College Women: The Role of Masculine and Feminine Traits Endorsement,2019-11-13,Social Psychological Bulletin
170,Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.5114/cipp.2018.75650,Perceived emotional intelligence and life satisfaction: the mediating role of the positivity ratio,2018,Current Issues in Personality Psychology
171,Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.32872/spb.v13i4.28302,Relational Aggressiveness in Adolescence: Relations With Emotional Awareness and Self-Control,2018-12-28,Social Psychological Bulletin
172,Marcin Łukasz Moroń,https://orcid.org/0000-0002-7265-077X,https://doi.org/10.15804/tner.2018.51.1.22,Acknowledging Feelings to Enhance Prosociality: Emotional Awareness and Prosocial Behaviors in Adolescence,2018-03,The New Educational Review
173,Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.1177/1747016120980562,Publish or be ethical? Publishing pressure and scientific misconduct in research,2021-07-18,Research Ethics
174,Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.1016/j.jesp.2020.104060,A creative destruction approach to replication: Implicit work and sex morality across cultures,2021-03,Journal of Experimental Social Psychology
175,Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.1016/j.obhdp.2020.07.002,Creative destruction in science,2020-11,Organizational Behavior and Human Decision Processes
176,Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.1037/bul0000220,Crowdsourcing hypothesis tests: Making transparent how design choices shape research results.,2020-01-16,Psychological Bulletin
177,Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.1016/j.jesp.2019.103855,Foreign language effects on moral dilemma judgments: An analysis using the CNI model,2019,Journal of Experimental Social Psychology
178,Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.1111/ijsa.12241,Work ethic and organizational commitment as conditions of unethical pro‐organizational behavior: Do engaged workers break the ethical rules?,2019-06-24,International Journal of Selection and Assessment
179,Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,empty,Psychoterapia Gestalt w Zarządzaniu zasobami ludzkimi ,2019-01-01,Zarządzanie Zasobami Ludzkimi
180,Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,empty,Co? Kto? Komu? – Kierunki badań we współczesnej psychologii ocen moralnych,2018,Czasopismo Psychologiczne
181,Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.13075/mp.5893.00659,Judgment of the morality of an individual responsible for a fatal workplace accident involving subordinates,2018,Medycyna Pracy
182,Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.2478/ejes-2018-0044,Characterisation of the Average Worker Employed Under Flexible Forms of Employment - Report on the Study of Individual Differences in the Context of Sociodemographic Data Concerning Polish Workers,2018-01-01,Eur. J. Econ. Bus. Stud.
183,Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.2478/ejes-2018-0036,Occupational Burnout as a Consequence of Workaholism - An Outline of the Problem Based on Studies of Polish Women Running Their Own Business Activity ,2018-01-01,Eur. J. Econ. Bus. Stud.
184,Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.2478/ejes-2018-0041,Perception of Limitations by Individuals Threatened with Social Exclusion upon Entering Employment : Report on a Study of Individuals with Chronic Mental Illnesses ,2018-01-01,Eur. J. Econ. Bus. Stud.
185,Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,https://doi.org/10.2478/ejes-2018-0053,Workaholism and Its Manifestations in Individuals Running Small Family Businesses - Selected Qualitative Research Results,2018-01-01,Eur. J. Econ. Bus. Stud.
186,Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,empty,Przyszłym menedżerom potrzeba terapii: Doświadczenia rodzinne a ryzyko rozwoju zaburzeń funkcjonowania psychicznego u przyszłych przedsiębiorców,2017,Zarządzanie Zasobami Ludzkimi
187,Mariola Paruzel-Czachura,https://orcid.org/0000-0002-8716-9778,empty,"„Biję, ale kocham” – koncepcja przemocy w związku intymnym z perspektywy psychologii moralności",2017,Humanum. Międzynarodowe Studia Społeczno-Humanistyczne
188,Irena Pilch,https://orcid.org/0000-0002-4471-1993,https://doi.org/10.1371/journal.pone.0258606,The predictors of adaptive and maladaptive coping behavior during the COVID-19 pandemic: The Protection Motivation Theory and the Big Five personality traits,2021-10-19,PLOS ONE
189,Irena Pilch,https://orcid.org/0000-0002-4471-1993,https://doi.org/10.7717/peerj.11263,Experiencing fear during the pandemic: validation of the fear of COVID-19 scale in Polish,2021-04-26,PeerJ
190,Irena Pilch,https://orcid.org/0000-0002-4471-1993,https://doi.org/10.5114/cipp.2020.95146,The Dark Triad of personality and momentary affective states: an experience sampling study,2020,Current Issues in Personality Psychology
191,Irena Pilch,https://orcid.org/0000-0002-4471-1993,https://doi.org/10.1371/journal.pone.0229625,As cold as a fish? Relationships between the Dark Triad personality traits and affective experience during the day: A day reconstruction study,2020-02-25,PLOS ONE
192,Irena Pilch,https://orcid.org/0000-0002-4471-1993,https://doi.org/10.1016/j.paid.2019.05.041,The Dark Triad and the quality of sexual life,2019-10,Personality and Individual Differences
193,Irena Pilch,https://orcid.org/0000-0002-4471-1993,https://doi.org/10.1016/j.jrp.2018.04.005,Situational suppression use and social hierarchy in non-individualistic and hierarchic society: A replication study,2018-06,Journal of Research in Personality
194,Irena Pilch,https://orcid.org/0000-0002-4471-1993,https://doi.org/10.1080/00223980.2016.1252707,"Grandiose and Vulnerable Narcissism, Materialism, Money Attitudes, and Consumption Preferences",2017,Journal of Psychology: Interdisciplinary and Applied
195,Irena Pilch,https://orcid.org/0000-0002-4471-1993,https://doi.org/10.1515/ppb-2017-0030,Narcissism and self-esteem revisited: The relationships between the subscales of the NPI and explicit/implicit self-esteem,2017,Polish Psychological Bulletin
196,Irena Pilch,https://orcid.org/0000-0002-4471-1993,https://doi.org/10.33141/po.2017.06.05,ZWIĄZKI KULTURY NARODOWEJ Z MOBBINGIEM,2017-06-30,Przegląd Organizacji
197,Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,https://doi.org/10.3390/s21144853,Affective State during Physiotherapy and Its Analysis Using Machine Learning Methods,2021-07-16,Sensors
198,Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,https://doi.org/10.18290/rpsych20233-5,"Tactics of Influence and Deinfluentization, Personality and the Personal Sense of Power Among Polish Managers",2021-02-16,Roczniki Psychologiczne
199,Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,https://doi.org/10.1016/j.chb.2020.106469,Stress in manual and autonomous modes of collaboration with a cobot,2020-11,Computers in Human Behavior
200,Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,https://doi.org/10.3390/s20216343,Hybrid System of Emotion Evaluation in Physiotherapeutic Procedures,2020-11-06,Sensors
201,Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,https://doi.org/10.3390/su12125196,The Effects of the Big Five Personality Traits on Stress among Robot Programming Students,2020-06-25,Sustainability
202,Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,empty,Czy zaangażowani pracownicy zarabiają więcej? Moderująca rola wymagań pracy w relacji zaangażowania do wynagrodzenia,2019-05-01,Zarządzanie Zasobami Ludzkimi
203,Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,empty,Prężność psychiczna i orientacja pozytywna a wydajność pracowników. Rola psychologicznego zespołowego klimatu bezpieczeństwa,2019-05-01,Zarządzanie Zasobami Ludzkimi
204,Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,empty,Rola zaufania w kształtowaniu zaangażowania w pracę – mediacyjny efekt motywacji autonomicznej,2018-12-12,Czasopismo Psychologiczne
205,Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,empty,"Inteligencja emocjonalna, orientacja pozytywna i autentyczne przywództwo wśród polskich menedżerów : doniesienie z badań",2017-10-15,Zarządzanie Zasobami Ludzkimi
206,Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,empty,Technologie w zarządzaniu zasobami ludzkimi (eHRM) w małych i średnich firmach – walidacja modelu uogólnionej teorii akceptacji i korzystania z technologii (UTAUT),2017-10-15,Zarządzanie Zasobami Ludzkimi
207,Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,https://doi.org/10.13075/mp.5893.00528,Wymiary etyki pracy jako predyktory strategii radzenia sobie ze stresem,2017-08-25,Medycyna Pracy
208,Anita Janina Pollak,https://orcid.org/0000-0002-9921-6607,https://doi.org/10.1515/ppb-2017-0021,Work Engagement – A Systematic Review of Polish Research,2017-06-27,Polish Psychological Bulletin
209,Anna Małgorzata Pyszkowska,https://orcid.org/0000-0002-5041-7475,https://doi.org/10.7717/peerj.12591,Self-stigma and cognitive fusion in parents of children with autism spectrum disorder. The moderating role of self-compassion,2021-12-16,PeerJ
210,Anna Małgorzata Pyszkowska,https://orcid.org/0000-0002-5041-7475,https://doi.org/10.3389/fpsyg.2021.671746,Psychological Flexibility and Self-Compassion as Predictors of Well-Being: Mediating Role of a Balanced Time Perspective,2021-06-10,Frontiers in Psychology
211,Anna Małgorzata Pyszkowska,https://orcid.org/0000-0002-5041-7475,https://doi.org/10.7717/peerj.11198,"Self-compassion, ego-resiliency, coping with stress and the quality of life of parents of children with autism spectrum disorder",2021-05-03,PeerJ
212,Anna Małgorzata Pyszkowska,https://orcid.org/0000-0002-5041-7475,https://doi.org/10.1016/j.paid.2020.110075,Personality matters – Explaining the link between materialism and well-being in young adults,2020-09,Personality and Individual Differences
213,Anna Małgorzata Pyszkowska,https://orcid.org/0000-0002-5041-7475,https://doi.org/10.1016/j.paid.2020.109932,"Personality predictors of self-compassion, ego-resiliency and psychological flexibility in the context of quality of life",2020-07-15,Personality and Individual Differences
214,Anna Małgorzata Pyszkowska,https://orcid.org/0000-0002-5041-7475,https://doi.org/10.15503/onis2018.421.429,Psychologiczne konsekwencje zatłoczenia społecznego i zaangażowania technologicznego u adolescentów i młodych dorosłych,2018-07,Ogrody Nauk i Sztuk
215,Magdalena Rode,https://orcid.org/0000-0002-4409-6396,https://doi.org/10.1007/s10896-019-00036-4,"The Impact of Physical Abuse &amp, Exposure to Parental IPV on Young Adolescents in Poland: a Clinical Assessment and Comparison of Psychological Outcomes",2019,Journal of Family Violence
216,Magdalena Rode,https://orcid.org/0000-0002-4409-6396,empty,"Characteristics of children experiencing direct and indirect domestic violence and abuse,Charakterystyka dzieci doświadczajacych bezpośredniej i pośredniej przemocy w rodzinie",2018,Z Zagadnien Nauk Sadowych
217,Magdalena Rode,https://orcid.org/0000-0002-4409-6396,https://doi.org/10.14691/cppj.24.1.227,Indywidualne i sytuacyjne korelaty depresji u osób odbywających karę pozbawienia wolności,2018,Czasopismo Psychologiczne
218,Magdalena Rode,https://orcid.org/0000-0002-4409-6396,empty,"Psychological diagnosis of demoralisation in juvenile forensic assessments: fields, models and new directions",2018,Z Zagadnień Nauk Sądowych
219,Magdalena Rode,https://orcid.org/0000-0002-4409-6396,empty,"Psychological diagnosis of demoralisation in juvenile forensic assessments: fields, models and new directions",2018,Problems of Forensic Sciences / Z Zagadnień Nauk Sądowych
220,Magdalena Rode,https://orcid.org/0000-0002-4409-6396,empty,Indywidualne i sytuacyjne korelaty depresji u osób odbywających karę pozbawienia wolności,2018-01-01,Czasopismo Psychologiczne
221,Magdalena Rode,https://orcid.org/0000-0002-4409-6396,empty,"Psychological Diagnosis of Demoralisation in Juvenile Forensic Assessments : Fields, Models and New Directions",2018-01-01,Problems of Forensic Sciences
222,Magdalena Rode,https://orcid.org/0000-0002-4409-6396,https://doi.org/10.5114/cipp.2018.72262,Risk factors in committing domestic violence in light of gender psychology,2018-01-01,Current Issues in Personality Psychology
223,Magdalena Rode,https://orcid.org/0000-0002-4409-6396,https://doi.org/10.5114/hpr.2018.71635,"The relationship between self-esteem, sense of self-efficacy and level of illness acceptance, and healthful behaviours in patients with long-term illnesses (type II diabetes, Hashimoto’s disease)",2018-01-01,Health Psychology Report
224,Magdalena Rode,https://orcid.org/0000-0002-4409-6396,empty,Characteristics of children experiencing direct and indirect domestic violence and abuse,2017,Problems of Forensic Sciences / Z Zagadnień Nauk Sądowych
225,Magdalena Rode,https://orcid.org/0000-0002-4409-6396,empty,Characteristics of Children Experiencing Direct and Indirect Domestic Violence and Abuse,2017,Z Zagadnień Nauk Sądowych
226,Jagoda Paulina Różycka,https://orcid.org/0000-0003-3341-4202,https://doi.org/10.1371/journal.pone.0258740,How I see is how I feel. Identification of illness perception schema and its association with adaptation outcomes in multiple sclerosis – a 5-year prospective study,2021-10-28,PLOS ONE
227,Jagoda Paulina Różycka,https://orcid.org/0000-0003-3341-4202,empty,Determinants of early adaptation to multiple sclerosis,2019-10,Polskie Forum Psychologiczne
228,Elżbieta Anna Sanecka,https://orcid.org/0000-0003-3401-2782,empty,The role of Machiavellianism and loneliness in predicting self-disclosure online,2021,The New Educational Review
229,Elżbieta Anna Sanecka,https://orcid.org/0000-0003-3401-2782,https://doi.org/10.1371/journal.pone.0258609,Grandiose and vulnerable narcissism and regulatory focus at work in relation to strengths use and deficit correction in the workplace,2021-10-22,PLOS ONE
230,Elżbieta Anna Sanecka,https://orcid.org/0000-0003-3401-2782,https://doi.org/10.31261/ijrel.2018.5.2.04,"Procrastination in Blended Learning The Role of General Self-efficacy, and Active and Passive Procrastination",2019,International Journal of Research in E-learning
231,Elżbieta Anna Sanecka,https://orcid.org/0000-0003-3401-2782,https://doi.org/10.15503/jecs20172.71.88,"The dark side of social media: Associations between the Dark Triad of personality, self-disclosure online and selfie-related behaviours",2017-09,Journal of Education Culture and Society
232,Magdalena Maja Sitko-Dominik,https://orcid.org/0000-0002-4823-2009,https://doi.org/10.17504/protocols.io.bsd4na8w,The impact of the traditional male role norms on the post-traumatic stress disorder. A cross-sectional study on Polish male firefighters.,2021-10-28,protocols.io
233,Magdalena Maja Sitko-Dominik,https://orcid.org/0000-0002-4823-2009,https://doi.org/10.1371/journal.pone.0259025,The impact of the traditional male role norms on the posttraumatic stress disorder among Polish male firefighters,2021-10-27,PLOS ONE
234,Magdalena Maja Sitko-Dominik,https://orcid.org/0000-0002-4823-2009,https://doi.org/10.3390/rel12090781,The Buffering Effect of Spirituality at Work on the Mediated Relationship between Job Demands and Turnover Intention among Teachers,2021-09,Religions
235,Magdalena Maja Sitko-Dominik,https://orcid.org/0000-0002-4823-2009,https://doi.org/10.1371/journal.pone.0257252,Teachers’ mental health during the first two waves of the COVID-19 pandemic in Poland,2021-09-23,PLOS ONE
236,Magdalena Maja Sitko-Dominik,https://orcid.org/0000-0002-4823-2009,https://doi.org/10.3390/rel12050355,"Exploring the Roles of Daily Spiritual Experiences, Self-Efficacy, and Gender in Shopping Addiction: A Moderated Mediation Model",2021-05-18,Religions
237,Magdalena Maja Sitko-Dominik,https://orcid.org/0000-0002-4823-2009,https://doi.org/10.14656/pfp20200202,"Przynależność generacyjna, płeć psychologiczna, postawy wobec miłości a style użytkowania Facebooka przez młodych dorosłych",2020-06-26,Polskie Forum Psychologiczne
238,Magdalena Maja Sitko-Dominik,https://orcid.org/0000-0002-4823-2009,https://doi.org/10.15804/tner.2019.58.4.09,Generational Membership and the Intensity of Social Media use Among Young Adults,2019,The New Educational Review
239,Magdalena Maja Sitko-Dominik,https://orcid.org/0000-0002-4823-2009,https://doi.org/10.5114/hpr.2017.62709,"Physical activity, evaluation of menopause, life satisfaction and influence tactics in marriage of perimenopausal women",2017,Health Psychology Report
240,Magdalena Maja Sitko-Dominik,https://orcid.org/0000-0002-4823-2009,https://doi.org/10.14656/pfp20170205,"Płeć psychologiczna, sprawczość i wspólnotowość, aktywność sportowa oraz taktyki wywierania wpływu w bliskich związkach kobiet w środkowym okresie dorosłości",2017,Polskie Forum Psychologiczne
241,Agnieszka Skorupa,https://orcid.org/0000-0001-6426-7570,https://doi.org/10.7592/tertium2020.5.2.liber,Analiza językowa testów psychologicznych – różnorodność interpretacji pozycji testowych a wiarygodność narzędzia,2021-03-02,Półrocznik Językoznawczy Tertium
242,Marta Stasiła-Sieradzka,https://orcid.org/0000-0003-2917-9617,empty,Work safety climate. Comparison of selected occupational groups,2020-12-14,PLOS ONE
243,Marta Stasiła-Sieradzka,https://orcid.org/0000-0003-2917-9617,empty,Poczucie zagrożenia a stres − mediująca rola więzi społecznych w miejscu pracy na przykładzie zawodu ratownika górniczego,2019,Medycyna Pracy
244,Marta Stasiła-Sieradzka,https://orcid.org/0000-0003-2917-9617,empty,The severity of work-related stress and an assessment of the areas of worklife in the service sector ,2019,Int. J. Occupational Med. Environ. Health.
245,Marta Stasiła-Sieradzka,https://orcid.org/0000-0003-2917-9617,empty,"Etyka pracy, przywiązanie organizacyjne a wypalenie zawodowe",2019-04,Medycyna Pracy 70(3):305–316
246,Marta Stasiła-Sieradzka,https://orcid.org/0000-0003-2917-9617,empty,Ocena obszarów życia zawodowego funkcjonariuszy Straży Granicznej a nasilenie stresu,2018,edycyna Pracy
247,Marta Stasiła-Sieradzka,https://orcid.org/0000-0003-2917-9617,empty,Ocena środowiska pracy i poczucie zagrożenia a nasilenie stresu w pracy wysokiego ryzyka - propozycja interwencji organizacyjnej,2018,Medycyna Pracy
